workerid,proliferate.condition,frame,item,order,response,verb,error
12,condition1,15,Metastasis caused cell growth.,52,5,caused,
12,condition1,5,The Sacklers' greed enabled the opioid epidemic.,53,4,enabled,
12,condition1,0,The collapse of Lehman Brothers enabled the financial crisis.,54,1,enabled,
12,condition1,11,Turning off the life support affected the patient's death.,56,0,affected,
12,condition1,18,The algae buildup in the ocean enabled the migration of certain species of fish.,57,1,enabled,
12,condition1,13,The sun enabled the drying of the clothes.,58,1,enabled,
12,condition1,2,The CEO's decision affected the outcome.,59,6,affected,
12,condition1,3,The new technology caused the change.,60,3,caused,
12,condition1,16,Diversification enabled new monetary policies.,61,4,enabled,
12,condition1,14,Deforestation caused wildlife displacement.,62,6,caused,
12,condition1,3,The new technology affected the change.,63,6,affected,
12,condition1,10,The striker deflecting the ball caused the goal.,64,5,caused,
10,condition1,14,Deforestation enabled wildlife displacement.,0,4,enabled,
10,condition1,2,The CEO's decision caused the outcome.,1,5,caused,
10,condition1,19,The construction at the intersection caused the traffic in the vicinity.,2,5,caused,
10,condition1,6,The sunny weather affected the tree's growth.,3,6,affected,
10,condition1,4,The zoning restrictions affected the housing shortage.,4,6,affected,
10,condition1,0,The collapse of Lehman Brothers affected the financial crisis.,5,6,affected,
10,condition1,14,Deforestation affected wildlife displacement.,6,5,affected,
10,condition1,1,The dry weather caused the wild fire.,7,6,caused,
10,condition1,16,Diversification caused new monetary policies.,9,5,caused,
10,condition1,11,Turning off the life support enabled the patient's death.,10,4,enabled,
10,condition1,16,Diversification affected new monetary policies.,11,4,affected,
10,condition1,19,The construction at the intersection enabled the traffic in the vicinity.,12,4,enabled,
10,condition1,16,Diversification enabled new monetary policies.,13,5,enabled,
10,condition1,17,Erosion affected density loss.,14,5,affected,
10,condition1,11,Turning off the life support caused the patient's death.,15,6,caused,
10,condition1,18,The algae buildup in the ocean enabled the migration of certain species of fish.,16,5,enabled,
10,condition1,15,Metastasis enabled cell growth.,17,5,enabled,
10,condition1,4,The zoning restrictions caused the housing shortage.,18,6,caused,
10,condition1,11,Turning off the life support affected the patient's death.,19,1,affected,
10,condition1,5,The Sacklers' greed enabled the opioid epidemic.,20,5,enabled,
10,condition1,12,More stipends caused the increase in student admissions.,21,5,caused,
10,condition1,7,The breaking of the dam enabled the flood.,22,5,enabled,
10,condition1,13,The sun caused the drying of the clothes.,23,4,caused,
10,condition1,12,More stipends enabled the increase in student admissions.,24,4,enabled,
10,condition1,5,The Sacklers' greed caused the opioid epidemic.,25,6,caused,
10,condition1,17,Erosion enabled density loss.,26,6,enabled,
10,condition1,10,The striker deflecting the ball caused the goal.,27,4,caused,
10,condition1,4,The zoning restrictions enabled the housing shortage.,28,5,enabled,
10,condition1,7,The breaking of the dam caused the flood.,29,6,caused,
10,condition1,14,Deforestation caused wildlife displacement.,30,6,caused,
10,condition1,5,The Sacklers' greed affected the opioid epidemic.,31,4,affected,
10,condition1,17,Erosion caused density loss.,33,6,caused,
10,condition1,3,The new technology enabled the change.,34,6,enabled,
10,condition1,1,The dry weather enabled the wild fire.,35,4,enabled,
10,condition1,8,Janelle's working hard affected her success.,36,2,affected,
10,condition1,6,The sunny weather caused the tree's growth.,37,5,caused,
10,condition1,8,Janelle's working hard caused her success.,38,3,caused,
10,condition1,2,The CEO's decision enabled the outcome.,39,6,enabled,
10,condition1,18,The algae buildup in the ocean caused the migration of certain species of fish.,40,6,caused,
10,condition1,13,The sun enabled the drying of the clothes.,41,6,enabled,
10,condition1,15,Metastasis affected cell growth.,42,5,affected,
10,condition1,0,The collapse of Lehman Brothers caused the financial crisis.,43,6,caused,
10,condition1,0,The collapse of Lehman Brothers enabled the financial crisis.,44,6,enabled,
10,condition1,2,The CEO's decision affected the outcome.,46,6,affected,
10,condition1,8,Janelle's working hard enabled her success.,47,6,enabled,
10,condition1,19,The construction at the intersection affected the traffic in the vicinity.,48,5,affected,
10,condition1,12,More stipends affected the increase in student admissions.,49,2,affected,
10,condition1,15,Metastasis caused cell growth.,50,6,caused,
10,condition1,3,The new technology caused the change.,51,6,caused,
10,condition1,10,The striker deflecting the ball affected the goal.,52,3,affected,
10,condition1,1,The dry weather affected the wild fire.,53,5,affected,
10,condition1,13,The sun affected the drying of the clothes.,54,4,affected,
10,condition1,3,The new technology affected the change.,55,5,affected,
10,condition1,18,The algae buildup in the ocean affected the migration of certain species of fish.,56,4,affected,
10,condition1,6,The sunny weather enabled the tree's growth.,57,5,enabled,
10,condition1,9,The new traffic signs enabled the decrease in fatalities.,58,3,enabled,
10,condition1,10,The striker deflecting the ball enabled the goal.,59,4,enabled,
10,condition1,7,The breaking of the dam affected the flood.,60,2,affected,
10,condition1,9,The new traffic signs affected the decrease in fatalities.,63,4,affected,
10,condition1,9,The new traffic signs caused the decrease in fatalities.,65,4,caused,
32,condition1,6,The sunny weather enabled the tree's growth.,0,6,enabled,
32,condition1,17,Erosion affected density loss.,1,3,affected,
32,condition1,14,Deforestation caused wildlife displacement.,2,6,caused,
32,condition1,17,Erosion enabled density loss.,3,3,enabled,
32,condition1,3,The new technology enabled the change.,4,6,enabled,
32,condition1,18,The algae buildup in the ocean caused the migration of certain species of fish.,5,6,caused,
32,condition1,10,The striker deflecting the ball caused the goal.,6,3,caused,
32,condition1,0,The collapse of Lehman Brothers affected the financial crisis.,7,6,affected,
32,condition1,15,Metastasis enabled cell growth.,8,6,enabled,
32,condition1,14,Deforestation affected wildlife displacement.,9,1,affected,
32,condition1,8,Janelle's working hard caused her success.,11,0,caused,
32,condition1,11,Turning off the life support affected the patient's death.,12,0,affected,
32,condition1,12,More stipends affected the increase in student admissions.,13,3,affected,
32,condition1,8,Janelle's working hard enabled her success.,14,0,enabled,
32,condition1,16,Diversification affected new monetary policies.,15,6,affected,
32,condition1,13,The sun affected the drying of the clothes.,16,6,affected,
32,condition1,5,The Sacklers' greed enabled the opioid epidemic.,17,6,enabled,
32,condition1,16,Diversification caused new monetary policies.,18,6,caused,
32,condition1,17,Erosion caused density loss.,20,6,caused,
32,condition1,18,The algae buildup in the ocean enabled the migration of certain species of fish.,21,6,enabled,
32,condition1,15,Metastasis affected cell growth.,22,6,affected,
32,condition1,11,Turning off the life support caused the patient's death.,24,6,caused,
32,condition1,3,The new technology affected the change.,25,6,affected,
32,condition1,10,The striker deflecting the ball affected the goal.,27,0,affected,
32,condition1,5,The Sacklers' greed affected the opioid epidemic.,28,3,affected,
32,condition1,10,The striker deflecting the ball enabled the goal.,29,0,enabled,
32,condition1,16,Diversification enabled new monetary policies.,30,0,enabled,
32,condition1,2,The CEO's decision caused the outcome.,31,6,caused,
32,condition1,4,The zoning restrictions caused the housing shortage.,32,6,caused,
32,condition1,13,The sun enabled the drying of the clothes.,33,6,enabled,
32,condition1,2,The CEO's decision affected the outcome.,34,6,affected,
32,condition1,6,The sunny weather affected the tree's growth.,35,3,affected,
32,condition1,18,The algae buildup in the ocean affected the migration of certain species of fish.,36,6,affected,
32,condition1,19,The construction at the intersection enabled the traffic in the vicinity.,37,3,enabled,
32,condition1,9,The new traffic signs caused the decrease in fatalities.,38,6,caused,
32,condition1,4,The zoning restrictions enabled the housing shortage.,39,0,enabled,
32,condition1,11,Turning off the life support enabled the patient's death.,40,0,enabled,
32,condition1,0,The collapse of Lehman Brothers caused the financial crisis.,41,6,caused,
32,condition1,1,The dry weather enabled the wild fire.,42,6,enabled,
32,condition1,19,The construction at the intersection caused the traffic in the vicinity.,43,6,caused,
32,condition1,2,The CEO's decision enabled the outcome.,44,6,enabled,
32,condition1,14,Deforestation enabled wildlife displacement.,45,6,enabled,
32,condition1,1,The dry weather caused the wild fire.,46,6,caused,
32,condition1,7,The breaking of the dam enabled the flood.,47,6,enabled,
32,condition1,7,The breaking of the dam affected the flood.,48,0,affected,
32,condition1,12,More stipends enabled the increase in student admissions.,50,6,enabled,
32,condition1,8,Janelle's working hard affected her success.,51,0,affected,
32,condition1,5,The Sacklers' greed caused the opioid epidemic.,52,6,caused,
32,condition1,19,The construction at the intersection affected the traffic in the vicinity.,53,6,affected,
32,condition1,6,The sunny weather caused the tree's growth.,54,6,caused,
32,condition1,1,The dry weather affected the wild fire.,55,6,affected,
32,condition1,7,The breaking of the dam caused the flood.,56,6,caused,
32,condition1,12,More stipends caused the increase in student admissions.,57,6,caused,
32,condition1,13,The sun caused the drying of the clothes.,58,6,caused,
32,condition1,9,The new traffic signs enabled the decrease in fatalities.,59,6,enabled,
32,condition1,15,Metastasis caused cell growth.,60,6,caused,
32,condition1,0,The collapse of Lehman Brothers enabled the financial crisis.,61,3,enabled,
32,condition1,3,The new technology caused the change.,62,6,caused,
32,condition1,4,The zoning restrictions affected the housing shortage.,63,6,affected,
32,condition1,9,The new traffic signs affected the decrease in fatalities.,65,3,affected,
47,condition1,15,Metastasis enabled cell growth.,0,6,enabled,
47,condition1,0,The collapse of Lehman Brothers caused the financial crisis.,1,6,caused,
47,condition1,18,The algae buildup in the ocean caused the migration of certain species of fish.,2,6,caused,
47,condition1,6,The sunny weather enabled the tree's growth.,3,1,enabled,
47,condition1,17,Erosion caused density loss.,4,4,caused,
47,condition1,19,The construction at the intersection caused the traffic in the vicinity.,5,6,caused,
